id,medicineId,pharmacyId,avgDailySales,avgWeeklySales,avgMonthlySales,medianDailySales,peakMonth,lowMonth,peakDayOfWeek,dataPoints,firstSaleDate,lastSaleDate,daysSinceLastSale,lastCalculated
pattern_med_161_pharm_2,med_161,pharm_2,4.24,16.0,69.33,4.0,12,8,0,589,2022-01-03,2024-12-23,337,2025-11-26 13:07:14
pattern_med_161_pharm_3,med_161,pharm_3,4.24,16.0,69.33,4.0,12,8,0,589,2022-01-03,2024-12-23,337,2025-11-26 13:07:14
pattern_med_161_pharm_4,med_161,pharm_4,4.24,16.0,69.33,4.0,12,8,0,589,2022-01-03,2024-12-23,337,2025-11-26 13:07:15
pattern_med_161_pharm_5,med_161,pharm_5,4.24,16.0,69.33,4.0,12,8,0,589,2022-01-03,2024-12-23,337,2025-11-26 13:07:15
pattern_med_162_pharm_1,med_162,pharm_1,5.97,21.74,94.19,6.0,2,12,1,568,2022-01-09,2024-12-25,335,2025-11-26 13:07:15
pattern_med_162_pharm_2,med_162,pharm_2,5.97,21.74,94.19,6.0,2,12,1,568,2022-01-09,2024-12-25,335,2025-11-26 13:07:15
pattern_med_162_pharm_3,med_162,pharm_3,5.97,21.74,94.19,6.0,2,12,1,568,2022-01-09,2024-12-25,335,2025-11-26 13:07:16
pattern_med_162_pharm_4,med_162,pharm_4,5.97,21.74,94.19,6.0,2,12,1,568,2022-01-09,2024-12-25,335,2025-11-26 13:07:16
pattern_med_162_pharm_5,med_162,pharm_5,5.97,21.74,94.19,6.0,2,12,1,568,2022-01-09,2024-12-25,335,2025-11-26 13:07:16
pattern_med_163_pharm_1,med_163,pharm_1,6.58,27.04,116.42,6.0,3,2,4,637,2022-01-09,2024-12-22,339,2025-11-26 13:07:16
pattern_med_163_pharm_2,med_163,pharm_2,6.58,27.04,116.42,6.0,3,2,4,637,2022-01-09,2024-12-22,339,2025-11-26 13:07:16
pattern_med_163_pharm_3,med_163,pharm_3,6.58,27.04,116.42,6.0,3,2,4,637,2022-01-09,2024-12-22,339,2025-11-26 13:07:17
pattern_med_163_pharm_4,med_163,pharm_4,6.58,27.04,116.42,6.0,3,2,4,637,2022-01-09,2024-12-22,339,2025-11-26 13:07:17
pattern_med_163_pharm_5,med_163,pharm_5,6.58,27.04,116.42,6.0,3,2,4,637,2022-01-09,2024-12-22,339,2025-11-26 13:07:17
pattern_med_164_pharm_1,med_164,pharm_1,4.88,19.06,82.08,4.0,3,1,4,605,2022-01-08,2024-12-22,338,2025-11-26 13:07:17
pattern_med_164_pharm_2,med_164,pharm_2,4.88,19.06,82.08,4.0,3,1,4,605,2022-01-08,2024-12-22,338,2025-11-26 13:07:18
pattern_med_164_pharm_3,med_164,pharm_3,4.88,19.06,82.08,4.0,3,1,4,605,2022-01-08,2024-12-22,338,2025-11-26 13:07:18
pattern_med_164_pharm_4,med_164,pharm_4,4.88,19.06,82.08,4.0,3,1,4,605,2022-01-08,2024-12-22,338,2025-11-26 13:07:18
pattern_med_164_pharm_5,med_164,pharm_5,4.88,19.06,82.08,4.0,3,1,4,605,2022-01-08,2024-12-22,338,2025-11-26 13:07:18
pattern_med_165_pharm_1,med_165,pharm_1,4.98,19.79,85.19,5.0,10,6,1,616,2022-01-14,2024-12-27,333,2025-11-26 13:07:19
pattern_med_165_pharm_2,med_165,pharm_2,4.98,19.79,85.19,5.0,10,6,1,616,2022-01-14,2024-12-27,333,2025-11-26 13:07:19
pattern_med_165_pharm_3,med_165,pharm_3,4.98,19.79,85.19,5.0,10,6,1,616,2022-01-14,2024-12-27,333,2025-11-26 13:07:19
pattern_med_165_pharm_4,med_165,pharm_4,4.98,19.79,85.19,5.0,10,6,1,616,2022-01-14,2024-12-27,333,2025-11-26 13:07:19
pattern_med_165_pharm_5,med_165,pharm_5,4.98,19.79,85.19,5.0,10,6,1,616,2022-01-14,2024-12-27,333,2025-11-26 13:07:20
pattern_med_166_pharm_1,med_166,pharm_1,1.79,7.13,31.08,2.0,4,3,3,625,2022-01-06,2024-12-31,330,2025-11-26 13:07:20
pattern_med_166_pharm_2,med_166,pharm_2,1.79,7.13,31.08,2.0,4,3,3,625,2022-01-06,2024-12-31,330,2025-11-26 13:07:20
pattern_med_166_pharm_3,med_166,pharm_3,1.79,7.13,31.08,2.0,4,3,3,625,2022-01-06,2024-12-31,330,2025-11-26 13:07:20
pattern_med_166_pharm_4,med_166,pharm_4,1.79,7.13,31.08,2.0,4,3,3,625,2022-01-06,2024-12-31,330,2025-11-26 13:07:21
pattern_med_166_pharm_5,med_166,pharm_5,1.79,7.13,31.08,2.0,4,3,3,625,2022-01-06,2024-12-31,330,2025-11-26 13:07:21
pattern_med_167_pharm_1,med_167,pharm_1,4.48,17.51,76.36,4.0,1,11,4,613,2022-01-06,2024-12-30,330,2025-11-26 13:07:21
pattern_med_167_pharm_2,med_167,pharm_2,4.48,17.51,76.36,4.0,1,11,4,613,2022-01-06,2024-12-30,330,2025-11-26 13:07:21
pattern_med_167_pharm_3,med_167,pharm_3,4.48,17.51,76.36,4.0,1,11,4,613,2022-01-06,2024-12-30,330,2025-11-26 13:07:21
pattern_med_167_pharm_4,med_167,pharm_4,4.48,17.51,76.36,4.0,1,11,4,613,2022-01-06,2024-12-30,330,2025-11-26 13:07:22
pattern_med_167_pharm_5,med_167,pharm_5,4.48,17.51,76.36,4.0,1,11,4,613,2022-01-06,2024-12-30,330,2025-11-26 13:07:22
pattern_med_168_pharm_1,med_168,pharm_1,6.58,25.94,112.42,6.0,4,5,4,615,2022-01-03,2024-12-29,331,2025-11-26 13:07:23
pattern_med_168_pharm_2,med_168,pharm_2,6.58,25.94,112.42,6.0,4,5,4,615,2022-01-03,2024-12-29,331,2025-11-26 13:07:23
pattern_med_168_pharm_3,med_168,pharm_3,6.58,25.94,112.42,6.0,4,5,4,615,2022-01-03,2024-12-29,331,2025-11-26 13:07:23
pattern_med_168_pharm_4,med_168,pharm_4,6.58,25.94,112.42,6.0,4,5,4,615,2022-01-03,2024-12-29,331,2025-11-26 13:07:24
pattern_med_168_pharm_5,med_168,pharm_5,6.58,25.94,112.42,6.0,4,5,4,615,2022-01-03,2024-12-29,331,2025-11-26 13:07:24
pattern_med_169_pharm_1,med_169,pharm_1,7.27,26.93,116.69,6.0,12,7,4,578,2022-01-03,2024-12-27,333,2025-11-26 13:07:24
pattern_med_169_pharm_2,med_169,pharm_2,7.27,26.93,116.69,6.0,12,7,4,578,2022-01-03,2024-12-27,333,2025-11-26 13:07:25
pattern_med_169_pharm_3,med_169,pharm_3,7.27,26.93,116.69,6.0,12,7,4,578,2022-01-03,2024-12-27,333,2025-11-26 13:07:25
pattern_med_169_pharm_4,med_169,pharm_4,7.27,26.93,116.69,6.0,12,7,4,578,2022-01-03,2024-12-27,333,2025-11-26 13:07:25
pattern_med_169_pharm_5,med_169,pharm_5,7.27,26.93,116.69,6.0,12,7,4,578,2022-01-03,2024-12-27,333,2025-11-26 13:07:26
pattern_med_170_pharm_1,med_170,pharm_1,1.25,5.2,22.39,1.0,4,6,4,645,2022-01-04,2024-12-22,338,2025-11-26 13:07:26
pattern_med_170_pharm_2,med_170,pharm_2,1.25,5.2,22.39,1.0,4,6,4,645,2022-01-04,2024-12-22,338,2025-11-26 13:07:26
pattern_med_170_pharm_3,med_170,pharm_3,1.25,5.2,22.39,1.0,4,6,4,645,2022-01-04,2024-12-22,338,2025-11-26 13:07:26
pattern_med_170_pharm_4,med_170,pharm_4,1.25,5.2,22.39,1.0,4,6,4,645,2022-01-04,2024-12-22,338,2025-11-26 13:07:27
pattern_med_170_pharm_5,med_170,pharm_5,1.25,5.2,22.39,1.0,4,6,4,645,2022-01-04,2024-12-22,338,2025-11-26 13:07:27
pattern_med_171_pharm_1,med_171,pharm_1,4.84,18.87,82.31,4.0,12,1,4,612,2022-01-03,2024-12-30,330,2025-11-26 13:07:27
pattern_med_171_pharm_2,med_171,pharm_2,4.84,18.87,82.31,4.0,12,1,4,612,2022-01-03,2024-12-30,330,2025-11-26 13:07:27
pattern_med_171_pharm_3,med_171,pharm_3,4.84,18.87,82.31,4.0,12,1,4,612,2022-01-03,2024-12-30,330,2025-11-26 13:07:28
pattern_med_171_pharm_4,med_171,pharm_4,4.84,18.87,82.31,4.0,12,1,4,612,2022-01-03,2024-12-30,330,2025-11-26 13:07:28
pattern_med_171_pharm_5,med_171,pharm_5,4.84,18.87,82.31,4.0,12,1,4,612,2022-01-03,2024-12-30,330,2025-11-26 13:07:28
pattern_med_172_pharm_1,med_172,pharm_1,6.68,28.72,124.44,6.0,1,10,3,671,2022-01-07,2024-12-29,331,2025-11-26 13:07:28
pattern_med_172_pharm_2,med_172,pharm_2,6.68,28.72,124.44,6.0,1,10,3,671,2022-01-07,2024-12-29,331,2025-11-26 13:07:29
pattern_med_172_pharm_3,med_172,pharm_3,6.68,28.72,124.44,6.0,1,10,3,671,2022-01-07,2024-12-29,331,2025-11-26 13:07:29
pattern_med_172_pharm_4,med_172,pharm_4,6.68,28.72,124.44,6.0,1,10,3,671,2022-01-07,2024-12-29,331,2025-11-26 13:07:29
pattern_med_172_pharm_5,med_172,pharm_5,6.68,28.72,124.44,6.0,1,10,3,671,2022-01-07,2024-12-29,331,2025-11-26 13:07:29
pattern_med_173_pharm_1,med_173,pharm_1,5.76,20.13,87.22,5.0,8,5,4,545,2022-01-01,2024-12-21,339,2025-11-26 13:07:29
pattern_med_173_pharm_2,med_173,pharm_2,5.76,20.13,87.22,5.0,8,5,4,545,2022-01-01,2024-12-21,339,2025-11-26 13:07:30
pattern_med_173_pharm_3,med_173,pharm_3,5.76,20.13,87.22,5.0,8,5,4,545,2022-01-01,2024-12-21,339,2025-11-26 13:07:30
pattern_med_173_pharm_4,med_173,pharm_4,5.76,20.13,87.22,5.0,8,5,4,545,2022-01-01,2024-12-21,339,2025-11-26 13:07:30
pattern_med_173_pharm_5,med_173,pharm_5,5.76,20.13,87.22,5.0,8,5,4,545,2022-01-01,2024-12-21,339,2025-11-26 13:07:30
pattern_med_174_pharm_1,med_174,pharm_1,5.21,18.73,81.69,4.0,4,12,1,564,2022-01-02,2024-12-23,337,2025-11-26 13:07:31
pattern_med_174_pharm_2,med_174,pharm_2,5.21,18.73,81.69,4.0,4,12,1,564,2022-01-02,2024-12-23,337,2025-11-26 13:07:31
pattern_med_174_pharm_3,med_174,pharm_3,5.21,18.73,81.69,4.0,4,12,1,564,2022-01-02,2024-12-23,337,2025-11-26 13:07:31
pattern_med_174_pharm_4,med_174,pharm_4,5.21,18.73,81.69,4.0,4,12,1,564,2022-01-02,2024-12-23,337,2025-11-26 13:07:31
pattern_med_174_pharm_5,med_174,pharm_5,5.21,18.73,81.69,4.0,4,12,1,564,2022-01-02,2024-12-23,337,2025-11-26 13:07:32
pattern_med_175_pharm_1,med_175,pharm_1,5.94,23.49,101.78,6.0,10,11,0,617,2022-01-03,2024-12-25,335,2025-11-26 13:07:32
pattern_med_175_pharm_2,med_175,pharm_2,5.94,23.49,101.78,6.0,10,11,0,617,2022-01-03,2024-12-25,335,2025-11-26 13:07:32
pattern_med_175_pharm_3,med_175,pharm_3,5.94,23.49,101.78,6.0,10,11,0,617,2022-01-03,2024-12-25,335,2025-11-26 13:07:32
pattern_med_175_pharm_4,med_175,pharm_4,5.94,23.49,101.78,6.0,10,11,0,617,2022-01-03,2024-12-25,335,2025-11-26 13:07:32
pattern_med_175_pharm_5,med_175,pharm_5,5.94,23.49,101.78,6.0,10,11,0,617,2022-01-03,2024-12-25,335,2025-11-26 13:07:33
pattern_med_176_pharm_1,med_176,pharm_1,6.67,28.37,122.14,6.0,11,4,0,659,2022-01-19,2024-12-30,330,2025-11-26 13:07:33
pattern_med_176_pharm_2,med_176,pharm_2,6.67,28.37,122.14,6.0,11,4,0,659,2022-01-19,2024-12-30,330,2025-11-26 13:07:33
pattern_med_176_pharm_3,med_176,pharm_3,6.67,28.37,122.14,6.0,11,4,0,659,2022-01-19,2024-12-30,330,2025-11-26 13:07:33
pattern_med_176_pharm_4,med_176,pharm_4,6.67,28.37,122.14,6.0,11,4,0,659,2022-01-19,2024-12-30,330,2025-11-26 13:07:34
pattern_med_176_pharm_5,med_176,pharm_5,6.67,28.37,122.14,6.0,11,4,0,659,2022-01-19,2024-12-30,330,2025-11-26 13:07:34
pattern_med_177_pharm_1,med_177,pharm_1,4.85,18.01,77.56,4.5,4,2,0,576,2022-01-22,2024-12-31,329,2025-11-26 13:07:34
pattern_med_177_pharm_2,med_177,pharm_2,4.85,18.01,77.56,4.5,4,2,0,576,2022-01-22,2024-12-31,329,2025-11-26 13:07:34
pattern_med_177_pharm_3,med_177,pharm_3,4.85,18.01,77.56,4.5,4,2,0,576,2022-01-22,2024-12-31,329,2025-11-26 13:07:35
pattern_med_177_pharm_4,med_177,pharm_4,4.85,18.01,77.56,4.5,4,2,0,576,2022-01-22,2024-12-31,329,2025-11-26 13:07:35
pattern_med_177_pharm_5,med_177,pharm_5,4.85,18.01,77.56,4.5,4,2,0,576,2022-01-22,2024-12-31,329,2025-11-26 13:07:35
pattern_med_178_pharm_1,med_178,pharm_1,4.51,17.19,73.56,4.0,2,8,1,587,2022-01-14,2024-12-22,338,2025-11-26 13:07:35
pattern_med_178_pharm_2,med_178,pharm_2,4.51,17.19,73.56,4.0,2,8,1,587,2022-01-14,2024-12-22,338,2025-11-26 13:07:36
pattern_med_178_pharm_3,med_178,pharm_3,4.51,17.19,73.56,4.0,2,8,1,587,2022-01-14,2024-12-22,338,2025-11-26 13:07:36
pattern_med_178_pharm_4,med_178,pharm_4,4.51,17.19,73.56,4.0,2,8,1,587,2022-01-14,2024-12-22,338,2025-11-26 13:07:36
pattern_med_178_pharm_5,med_178,pharm_5,4.51,17.19,73.56,4.0,2,8,1,587,2022-01-14,2024-12-22,338,2025-11-26 13:07:37
pattern_med_179_pharm_1,med_179,pharm_1,5.87,23.19,100.5,5.0,10,8,0,616,2022-01-05,2024-12-28,332,2025-11-26 13:07:37
pattern_med_179_pharm_2,med_179,pharm_2,5.87,23.19,100.5,5.0,10,8,0,616,2022-01-05,2024-12-28,332,2025-11-26 13:07:37
pattern_med_179_pharm_3,med_179,pharm_3,5.87,23.19,100.5,5.0,10,8,0,616,2022-01-05,2024-12-28,332,2025-11-26 13:07:38
pattern_med_179_pharm_4,med_179,pharm_4,5.87,23.19,100.5,5.0,10,8,0,616,2022-01-05,2024-12-28,332,2025-11-26 13:07:38
pattern_med_179_pharm_5,med_179,pharm_5,5.87,23.19,100.5,5.0,10,8,0,616,2022-01-05,2024-12-28,332,2025-11-26 13:07:39
pattern_med_180_pharm_1,med_180,pharm_1,6.17,24.05,105.56,6.0,11,1,0,616,2022-01-01,2024-12-30,330,2025-11-26 13:07:39
pattern_med_180_pharm_2,med_180,pharm_2,6.17,24.05,105.56,6.0,11,1,0,616,2022-01-01,2024-12-30,330,2025-11-26 13:07:39
pattern_med_180_pharm_3,med_180,pharm_3,6.17,24.05,105.56,6.0,11,1,0,616,2022-01-01,2024-12-30,330,2025-11-26 13:07:40
pattern_med_180_pharm_4,med_180,pharm_4,6.17,24.05,105.56,6.0,11,1,0,616,2022-01-01,2024-12-30,330,2025-11-26 13:07:40
pattern_med_180_pharm_5,med_180,pharm_5,6.17,24.05,105.56,6.0,11,1,0,616,2022-01-01,2024-12-30,330,2025-11-26 13:07:40
pattern_med_181_pharm_1,med_181,pharm_1,5.61,22.56,98.39,5.0,1,3,4,631,2022-01-01,2024-12-29,331,2025-11-26 13:07:41
pattern_med_181_pharm_2,med_181,pharm_2,5.61,22.56,98.39,5.0,1,3,4,631,2022-01-01,2024-12-29,331,2025-11-26 13:07:41
pattern_med_181_pharm_3,med_181,pharm_3,5.61,22.56,98.39,5.0,1,3,4,631,2022-01-01,2024-12-29,331,2025-11-26 13:07:41
pattern_med_181_pharm_4,med_181,pharm_4,5.61,22.56,98.39,5.0,1,3,4,631,2022-01-01,2024-12-29,331,2025-11-26 13:07:41
pattern_med_181_pharm_5,med_181,pharm_5,5.61,22.56,98.39,5.0,1,3,4,631,2022-01-01,2024-12-29,331,2025-11-26 13:07:42
pattern_med_182_pharm_1,med_182,pharm_1,5.37,23.92,101.67,4.0,4,12,3,682,2022-01-16,2024-12-10,350,2025-11-26 13:07:42
pattern_med_182_pharm_2,med_182,pharm_2,5.37,23.92,101.67,4.0,4,12,3,682,2022-01-16,2024-12-10,350,2025-11-26 13:07:42
pattern_med_182_pharm_3,med_182,pharm_3,5.37,23.92,101.67,4.0,4,12,3,682,2022-01-16,2024-12-10,350,2025-11-26 13:07:42
pattern_med_182_pharm_4,med_182,pharm_4,5.37,23.92,101.67,4.0,4,12,3,682,2022-01-16,2024-12-10,350,2025-11-26 13:07:43
pattern_med_182_pharm_5,med_182,pharm_5,5.37,23.92,101.67,4.0,4,12,3,682,2022-01-16,2024-12-10,350,2025-11-26 13:07:43
pattern_med_183_pharm_1,med_183,pharm_1,4.51,18.13,79.08,4.0,1,6,0,631,2022-01-07,2024-12-30,331,2025-11-26 13:07:43
pattern_med_183_pharm_2,med_183,pharm_2,4.51,18.13,79.08,4.0,1,6,0,631,2022-01-07,2024-12-30,331,2025-11-26 13:07:43
pattern_med_183_pharm_3,med_183,pharm_3,4.51,18.13,79.08,4.0,1,6,0,631,2022-01-07,2024-12-30,331,2025-11-26 13:07:44
pattern_med_183_pharm_4,med_183,pharm_4,4.51,18.13,79.08,4.0,1,6,0,631,2022-01-07,2024-12-30,331,2025-11-26 13:07:44
pattern_med_183_pharm_5,med_183,pharm_5,4.51,18.13,79.08,4.0,1,6,0,631,2022-01-07,2024-12-30,331,2025-11-26 13:07:44
pattern_med_184_pharm_1,med_184,pharm_1,6.21,21.69,94.58,5.0,12,5,1,548,2022-01-06,2024-12-30,330,2025-11-26 13:07:44
pattern_med_184_pharm_2,med_184,pharm_2,6.21,21.69,94.58,5.0,12,5,1,548,2022-01-06,2024-12-30,330,2025-11-26 13:07:45
pattern_med_184_pharm_3,med_184,pharm_3,6.21,21.69,94.58,5.0,12,5,1,548,2022-01-06,2024-12-30,330,2025-11-26 13:07:45
pattern_med_184_pharm_4,med_184,pharm_4,6.21,21.69,94.58,5.0,12,5,1,548,2022-01-06,2024-12-30,330,2025-11-26 13:07:45
pattern_med_184_pharm_5,med_184,pharm_5,6.21,21.69,94.58,5.0,12,5,1,548,2022-01-06,2024-12-30,330,2025-11-26 13:07:45
pattern_med_185_pharm_1,med_185,pharm_1,5.14,20.03,86.81,5.0,4,12,1,608,2022-01-14,2024-12-30,330,2025-11-26 13:07:45
pattern_med_185_pharm_2,med_185,pharm_2,5.14,20.03,86.81,5.0,4,12,1,608,2022-01-14,2024-12-30,330,2025-11-26 13:07:46
pattern_med_185_pharm_3,med_185,pharm_3,5.14,20.03,86.81,5.0,4,12,1,608,2022-01-14,2024-12-30,330,2025-11-26 13:07:46
pattern_med_185_pharm_4,med_185,pharm_4,5.14,20.03,86.81,5.0,4,12,1,608,2022-01-14,2024-12-30,330,2025-11-26 13:07:46
pattern_med_185_pharm_5,med_185,pharm_5,5.14,20.03,86.81,5.0,4,12,1,608,2022-01-14,2024-12-30,330,2025-11-26 13:07:46
pattern_med_186_pharm_1,med_186,pharm_1,6.51,25.23,108.61,6.0,1,5,0,601,2022-01-10,2024-12-27,333,2025-11-26 13:07:47
pattern_med_186_pharm_2,med_186,pharm_2,6.51,25.23,108.61,6.0,1,5,0,601,2022-01-10,2024-12-27,333,2025-11-26 13:07:47
pattern_med_186_pharm_3,med_186,pharm_3,6.51,25.23,108.61,6.0,1,5,0,601,2022-01-10,2024-12-27,333,2025-11-26 13:07:47
pattern_med_186_pharm_4,med_186,pharm_4,6.51,25.23,108.61,6.0,1,5,0,601,2022-01-10,2024-12-27,333,2025-11-26 13:07:48
pattern_med_186_pharm_5,med_186,pharm_5,6.51,25.23,108.61,6.0,1,5,0,601,2022-01-10,2024-12-27,333,2025-11-26 13:07:48
pattern_med_187_pharm_1,med_187,pharm_1,8.08,29.62,127.53,7.0,6,2,0,568,2022-01-11,2024-12-27,333,2025-11-26 13:07:48
pattern_med_187_pharm_2,med_187,pharm_2,8.08,29.62,127.53,7.0,6,2,0,568,2022-01-11,2024-12-27,333,2025-11-26 13:07:48
pattern_med_187_pharm_3,med_187,pharm_3,8.08,29.62,127.53,7.0,6,2,0,568,2022-01-11,2024-12-27,333,2025-11-26 13:07:49
pattern_med_187_pharm_4,med_187,pharm_4,8.08,29.62,127.53,7.0,6,2,0,568,2022-01-11,2024-12-27,333,2025-11-26 13:07:49
pattern_med_187_pharm_5,med_187,pharm_5,8.08,29.62,127.53,7.0,6,2,0,568,2022-01-11,2024-12-27,333,2025-11-26 13:07:49
pattern_med_188_pharm_1,med_188,pharm_1,7.47,29.79,129.08,6.0,12,6,0,622,2022-01-09,2024-12-25,335,2025-11-26 13:07:49
pattern_med_188_pharm_2,med_188,pharm_2,7.47,29.79,129.08,6.0,12,6,0,622,2022-01-09,2024-12-25,335,2025-11-26 13:07:50
pattern_med_188_pharm_3,med_188,pharm_3,7.47,29.79,129.08,6.0,12,6,0,622,2022-01-09,2024-12-25,335,2025-11-26 13:07:50
pattern_med_188_pharm_4,med_188,pharm_4,7.47,29.79,129.08,6.0,12,6,0,622,2022-01-09,2024-12-25,335,2025-11-26 13:07:50
pattern_med_188_pharm_5,med_188,pharm_5,7.47,29.79,129.08,6.0,12,6,0,622,2022-01-09,2024-12-25,335,2025-11-26 13:07:50
pattern_med_189_pharm_1,med_189,pharm_1,4.62,18.14,78.61,4.0,6,5,4,613,2022-01-03,2024-12-25,335,2025-11-26 13:07:51
pattern_med_189_pharm_2,med_189,pharm_2,4.62,18.14,78.61,4.0,6,5,4,613,2022-01-03,2024-12-25,335,2025-11-26 13:07:51
pattern_med_189_pharm_3,med_189,pharm_3,4.62,18.14,78.61,4.0,6,5,4,613,2022-01-03,2024-12-25,335,2025-11-26 13:07:51
pattern_med_189_pharm_4,med_189,pharm_4,4.62,18.14,78.61,4.0,6,5,4,613,2022-01-03,2024-12-25,335,2025-11-26 13:07:52
pattern_med_189_pharm_5,med_189,pharm_5,4.62,18.14,78.61,4.0,6,5,4,613,2022-01-03,2024-12-25,335,2025-11-26 13:07:52
pattern_med_190_pharm_1,med_190,pharm_1,6.24,26.8,116.86,6.0,10,1,4,674,2022-01-01,2024-12-27,333,2025-11-26 13:07:52
pattern_med_190_pharm_2,med_190,pharm_2,6.24,26.8,116.86,6.0,10,1,4,674,2022-01-01,2024-12-27,333,2025-11-26 13:07:53
pattern_med_190_pharm_3,med_190,pharm_3,6.24,26.8,116.86,6.0,10,1,4,674,2022-01-01,2024-12-27,333,2025-11-26 13:07:53
pattern_med_190_pharm_4,med_190,pharm_4,6.24,26.8,116.86,6.0,10,1,4,674,2022-01-01,2024-12-27,333,2025-11-26 13:07:54
pattern_med_190_pharm_5,med_190,pharm_5,6.24,26.8,116.86,6.0,10,1,4,674,2022-01-01,2024-12-27,333,2025-11-26 13:07:54
pattern_med_191_pharm_1,med_191,pharm_1,6.4,24.12,104.53,6.0,12,4,4,588,2022-01-07,2024-12-24,336,2025-11-26 13:07:54
pattern_med_191_pharm_2,med_191,pharm_2,6.4,24.12,104.53,6.0,12,4,4,588,2022-01-07,2024-12-24,336,2025-11-26 13:07:54
pattern_med_191_pharm_3,med_191,pharm_3,6.4,24.12,104.53,6.0,12,4,4,588,2022-01-07,2024-12-24,336,2025-11-26 13:07:55
pattern_med_191_pharm_4,med_191,pharm_4,6.4,24.12,104.53,6.0,12,4,4,588,2022-01-07,2024-12-24,336,2025-11-26 13:07:55
pattern_med_191_pharm_5,med_191,pharm_5,6.4,24.12,104.53,6.0,12,4,4,588,2022-01-07,2024-12-24,336,2025-11-26 13:07:55
pattern_med_192_pharm_1,med_192,pharm_1,4.92,18.35,80.03,4.0,11,5,1,586,2022-01-03,2024-12-31,330,2025-11-26 13:07:55
pattern_med_192_pharm_2,med_192,pharm_2,4.92,18.35,80.03,4.0,11,5,1,586,2022-01-03,2024-12-31,330,2025-11-26 13:07:56
pattern_med_192_pharm_3,med_192,pharm_3,4.92,18.35,80.03,4.0,11,5,1,586,2022-01-03,2024-12-31,330,2025-11-26 13:07:56
pattern_med_192_pharm_4,med_192,pharm_4,4.92,18.35,80.03,4.0,11,5,1,586,2022-01-03,2024-12-31,330,2025-11-26 13:07:56
pattern_med_192_pharm_5,med_192,pharm_5,4.92,18.35,80.03,4.0,11,5,1,586,2022-01-03,2024-12-31,330,2025-11-26 13:07:56
pattern_med_193_pharm_1,med_193,pharm_1,1.57,6.98,30.44,1.0,5,10,0,698,2022-01-03,2024-12-30,330,2025-11-26 13:07:57
pattern_med_193_pharm_2,med_193,pharm_2,1.57,6.98,30.44,1.0,5,10,0,698,2022-01-03,2024-12-30,330,2025-11-26 13:07:57
pattern_med_193_pharm_3,med_193,pharm_3,1.57,6.98,30.44,1.0,5,10,0,698,2022-01-03,2024-12-30,330,2025-11-26 13:07:57
pattern_med_193_pharm_4,med_193,pharm_4,1.57,6.98,30.44,1.0,5,10,0,698,2022-01-03,2024-12-30,330,2025-11-26 13:07:57
pattern_med_193_pharm_5,med_193,pharm_5,1.57,6.98,30.44,1.0,5,10,0,698,2022-01-03,2024-12-30,330,2025-11-26 13:07:57
pattern_med_194_pharm_1,med_194,pharm_1,5.85,24.62,107.36,6.0,7,5,0,661,2022-01-04,2024-12-30,331,2025-11-26 13:07:58
pattern_med_194_pharm_2,med_194,pharm_2,5.85,24.62,107.36,6.0,7,5,0,661,2022-01-04,2024-12-30,331,2025-11-26 13:07:58
pattern_med_194_pharm_3,med_194,pharm_3,5.85,24.62,107.36,6.0,7,5,0,661,2022-01-04,2024-12-30,331,2025-11-26 13:07:58
pattern_med_194_pharm_4,med_194,pharm_4,5.85,24.62,107.36,6.0,7,5,0,661,2022-01-04,2024-12-30,331,2025-11-26 13:07:58
pattern_med_194_pharm_5,med_194,pharm_5,5.85,24.62,107.36,6.0,7,5,0,661,2022-01-04,2024-12-30,331,2025-11-26 13:07:59
pattern_med_195_pharm_1,med_195,pharm_1,6.23,23.2,99.89,6.0,9,4,4,577,2022-01-05,2024-12-22,338,2025-11-26 13:07:59
pattern_med_195_pharm_2,med_195,pharm_2,6.23,23.2,99.89,6.0,9,4,4,577,2022-01-05,2024-12-22,338,2025-11-26 13:07:59
pattern_med_195_pharm_3,med_195,pharm_3,6.23,23.2,99.89,6.0,9,4,4,577,2022-01-05,2024-12-22,338,2025-11-26 13:07:59
pattern_med_195_pharm_4,med_195,pharm_4,6.23,23.2,99.89,6.0,9,4,4,577,2022-01-05,2024-12-22,338,2025-11-26 13:08:00
pattern_med_195_pharm_5,med_195,pharm_5,6.23,23.2,99.89,6.0,9,4,4,577,2022-01-05,2024-12-22,338,2025-11-26 13:08:00
pattern_med_196_pharm_1,med_196,pharm_1,5.82,22.4,97.08,5.0,5,3,0,601,2022-01-03,2024-12-24,336,2025-11-26 13:08:00
pattern_med_196_pharm_2,med_196,pharm_2,5.82,22.4,97.08,5.0,5,3,0,601,2022-01-03,2024-12-24,336,2025-11-26 13:08:00
pattern_med_196_pharm_3,med_196,pharm_3,5.82,22.4,97.08,5.0,5,3,0,601,2022-01-03,2024-12-24,336,2025-11-26 13:08:01
pattern_med_196_pharm_4,med_196,pharm_4,5.82,22.4,97.08,5.0,5,3,0,601,2022-01-03,2024-12-24,336,2025-11-26 13:08:01
pattern_med_196_pharm_5,med_196,pharm_5,5.82,22.4,97.08,5.0,5,3,0,601,2022-01-03,2024-12-24,336,2025-11-26 13:08:01
pattern_med_197_pharm_1,med_197,pharm_1,5.13,20.44,89.14,4.0,11,1,0,625,2022-01-02,2024-12-28,332,2025-11-26 13:08:01
